1,2252,2161040,,0,0,1,8
1,2252,2161297,,0,0,1,8
1,2253,2162044,,0,0,1,7
1,2253,2162171,,0,0,1,8
1,2253,2162560,,0,0,1,8
1,2253,2162565,,0,0,1,8
1,2254,2163536,,0,0,1,8
1,2254,2163550,,0,0,1,8
1,2255,2164013,,0,0,1,8
1,2255,2164018,,0,0,1,8
1,2255,2164280,,0,0,1,8
1,2255,2164285,,0,0,1,8
1,2255,2164297,,0,0,1,8
1,2255,2164713,,0,0,1,8
1,2342,2247778,,0,0,1,8
1,2342,2247870,,0,0,1,8
1,2342,2247980,,0,0,1,8
1,2342,2248059,,0,0,1,8
1,2342,2248181,,0,0,1,8
1,2343,2249059,,0,0,1,8
1,2343,2249289,,0,0,1,8
1,2343,2249381,,0,0,1,8
1,2344,2249808,,0,0,1,8
1,2344,2249895,,0,0,1,8
1,2344,2250046,,0,0,1,8
1,2344,2250193,,0,0,1,8
1,2344,2250346,,0,0,1,8
1,2345,2250665,,0,0,1,8
1,2345,2250981,,0,0,1,8
1,2396,2299510,,0,0,1,8
1,2396,2299527,,0,0,1,8
1,2397,2300520,,0,0,1,8
1,2397,2300768,,0,0,1,8
1,2688,2580390,,0,0,1,8
1,2690,2581912,,0,0,1,8
1,2690,2582187,,0,0,1,8
1,14956,14357070,,0,0,1,8
1,14956,14357089,,0,0,1,8
1,14957,14358081,,0,0,1,8
1,14957,14358236,,0,0,1,8
1,14958,14359319,,0,0,1,8
1,14959,14360083,,0,0,1,8
1,14959,14360104,,0,0,1,8
1,14960,14360810,,0,0,1,8
1,14960,14361094,,0,0,1,8
1,14960,14361263,,0,0,1,8
1,14960,14361297,,0,0,1,8
1,14960,14361323,,0,0,1,8
1,15431,14813261,,0,0,1,8
1,15431,14813708,,0,0,1,8
1,15432,14814115,,0,0,1,8
1,15432,14814178,,0,0,1,8
1,15432,14814669,,0,0,1,8
1,15433,14815041,,0,0,1,8
1,15433,14815046,,0,0,1,8
1,15433,14815073,,0,2,0,4
1,15433,14815105,,0,0,1,8
1,15433,14815309,,0,0,1,8
1,15433,14815323,,0,0,1,8
1,15433,14815633,,0,0,1,8
1,15434,14815906,,0,0,1,8
1,15434,14815928,,0,0,1,8
