315361,592,486627235,,0,0,1,8
315512,404,345673201,,0,0,1,8
315512,501,417582023,,0,0,1,7
315840,179,208318047,,0,0,1,8
315973,225,272208260,,0,0,1,8
316239,206,258124566,,0,0,1,8
315840,1131,1195456976,,0,0,1,8
316717,185,252600219,,0,0,1,8
316202,276,405999953,,0,0,1,8
316202,292,433558458,,0,0,1,8
316239,343,436065303,,0,0,1,8
316239,343,435516352,,0,0,1,8
316944,63,54743450,,0,0,1,8
316239,256,323629727,,0,0,1,7
316239,256,323307196,,0,0,1,8
316239,258,326487696,,0,0,1,8
316469,241,306884699,,0,0,1,8
316613,241,140486525,,0,0,1,8
315713,211,277635058,,0,0,1,8
316218,146,216999888,,0,0,1,8
